age,education_level,work_experience_years,ielts_listening,ielts_reading,ielts_writing,ielts_speaking,settlement_funds,family_size,occupation_demand_level,has_positive_travel_history,has_job_offer,has_relative,spouse_language_proficient,has_local_work_experience,has_local_education,has_criminal_record,failed_medical_exam,has_misrepresentation,has_valid_passport,has_employment_gap,has_previous_refusal,is_eligible
36,PhD,5,7.5,7.6,7.1,8.1,42227,1,Critical,True,False,True,True,True,False,False,False,False,True,True,False,1
32,Bachelors,4,7.3,8.1,6.7,8.2,79753,2,Medium,True,False,False,True,False,False,False,False,False,True,True,False,1
27,PhD,4,6.8,7.7,7.8,7.5,35210,3,High,True,True,False,False,False,True,False,False,False,True,True,False,1
28,Masters,6,8.3,7.9,6.7,6.6,69819,2,Medium,True,True,False,False,True,True,False,False,False,True,True,False,1
26,Masters,9,6.5,8.2,8.1,7.3,69682,3,Medium,True,True,True,False,True,False,False,False,False,True,True,True,1
31,Masters,3,7.5,6.6,6.8,8.4,62769,2,Medium,True,False,False,True,True,True,False,False,False,True,False,False,1
33,Bachelors,5,6.5,8.1,8.3,7.0,65988,3,Medium,True,True,True,False,False,True,False,False,False,True,True,False,1
25,Bachelors,6,7.6,8.5,7.4,7.3,56531,1,High,True,True,True,False,False,True,False,False,False,True,False,False,1
30,Masters,8,7.4,7.3,7.4,8.1,64616,1,Critical,True,False,True,False,True,True,False,False,False,True,True,False,1
37,Bachelors,3,7.7,6.5,8.0,8.3,61972,1,High,True,True,True,True,False,False,False,False,False,True,False,False,1
27,Masters,9,7.4,6.9,8.4,7.2,60903,1,High,True,False,True,False,True,True,False,False,False,True,False,True,1
28,PhD,3,6.5,8.3,8.2,8.4,49175,2,High,True,True,True,True,False,False,False,False,False,True,False,True,1
34,Bachelors,5,8.4,7.3,7.3,7.6,35973,1,Medium,True,False,True,True,False,True,False,False,False,False,False,False,1
28,PhD,7,8.4,6.6,8.4,7.1,39187,1,Medium,True,True,False,False,True,True,False,False,False,True,True,False,1
36,Masters,7,8.2,6.9,7.1,6.8,40787,1,Medium,True,False,True,True,True,True,False,False,False,True,False,True,1
36,Bachelors,4,7.6,8.2,6.6,7.6,65383,3,Medium,True,False,False,True,True,True,False,False,False,True,True,True,1
34,Masters,7,7.6,7.8,6.6,8.3,58267,3,Critical,True,True,True,True,True,True,False,False,False,True,False,False,1
25,Bachelors,5,8.3,7.4,8.3,7.6,77954,1,Critical,True,True,False,False,True,False,False,False,False,True,False,False,1
36,Masters,6,6.7,7.9,8.5,6.5,47942,2,Critical,True,True,False,True,False,False,False,False,False,True,True,False,1
32,PhD,6,6.5,7.8,7.8,8.4,56552,1,Medium,True,False,True,True,False,False,False,False,False,True,True,True,1
37,Bachelors,7,8.1,7.9,6.7,7.0,52178,1,Critical,True,False,False,False,False,True,False,False,False,True,False,False,1
36,PhD,9,8.4,7.8,8.0,7.1,66304,2,High,True,True,False,True,True,True,False,False,False,True,False,False,1
32,Masters,4,7.8,6.5,8.4,7.1,53713,3,Critical,True,False,False,True,False,True,False,False,False,True,True,False,1
32,Masters,6,6.9,7.6,7.8,7.2,62409,1,High,True,False,True,False,False,True,False,False,False,True,False,True,1
37,Masters,8,6.5,7.7,8.4,8.3,41997,1,Medium,True,False,True,False,False,False,False,False,False,True,False,False,1
31,PhD,9,7.0,7.9,6.7,6.7,50144,3,Critical,True,True,True,True,False,True,False,False,False,True,False,False,1
35,PhD,9,6.6,7.9,7.9,7.9,30571,2,Medium,True,True,False,True,False,False,False,False,False,True,True,False,1
25,PhD,5,6.7,7.1,8.3,7.1,55897,3,High,True,True,False,True,True,False,False,False,False,False,True,False,1
37,Masters,5,7.4,7.6,8.1,7.4,72718,3,High,True,True,True,True,True,False,False,False,False,True,True,False,1
32,Masters,3,8.1,7.1,7.5,7.0,67328,3,High,True,True,True,False,True,True,False,False,False,False,True,False,1
32,PhD,5,6.6,8.3,7.1,6.9,68885,1,Critical,True,False,False,True,True,True,False,False,False,True,False,False,1
26,Masters,9,8.0,7.0,7.4,6.7,28307,1,Critical,True,True,True,False,True,False,False,False,False,True,True,True,1
29,PhD,7,6.8,7.3,6.8,8.3,64297,3,Critical,True,False,False,False,False,True,False,False,False,True,True,False,1
27,Masters,8,6.9,6.7,8.3,6.7,58771,1,Medium,True,False,True,True,False,True,False,False,False,True,False,False,1
37,Masters,7,6.7,8.1,8.0,8.0,64854,2,High,True,False,True,False,False,False,False,False,False,True,False,False,1
31,Masters,9,8.4,7.9,6.8,7.0,55219,3,High,True,False,False,False,True,False,False,False,False,True,True,False,1
28,Bachelors,7,6.6,6.7,8.0,7.7,59965,3,Critical,True,True,False,False,False,False,False,False,False,True,False,True,1
36,PhD,8,6.6,8.4,6.6,7.4,60925,2,High,True,False,False,False,True,False,False,False,False,True,True,False,1
31,PhD,4,7.4,7.1,7.8,7.3,46355,1,High,True,False,True,False,False,True,False,False,False,True,True,False,1
35,Masters,9,8.4,7.9,6.5,8.4,56086,2,Critical,True,False,True,True,False,False,False,False,False,True,True,False,1
33,Bachelors,6,7.5,8.1,6.9,7.7,70552,3,Critical,True,True,False,True,True,False,False,False,False,True,True,False,1
35,PhD,9,7.8,8.1,7.9,7.8,58032,3,Medium,True,False,False,True,True,False,False,False,False,True,False,False,1
35,Bachelors,9,6.9,8.1,8.2,6.7,46972,3,Critical,True,False,False,False,False,True,False,False,False,True,True,False,1
27,Bachelors,9,8.3,8.0,7.4,8.1,32844,2,Critical,True,True,True,False,False,True,False,False,False,True,True,True,1
37,PhD,8,8.1,8.1,7.4,6.9,72378,1,Critical,True,False,True,True,False,True,False,False,False,True,True,True,1
36,Masters,4,7.4,8.5,7.9,6.5,29885,1,High,True,True,False,True,True,True,False,False,False,True,True,False,1
32,Masters,3,7.3,6.9,8.3,7.4,46974,1,Medium,True,False,True,False,True,True,False,False,False,True,False,True,1
36,PhD,8,7.9,6.5,8.2,6.7,71174,2,High,True,True,True,False,False,False,False,False,False,True,True,False,1
31,Masters,7,6.8,6.7,8.4,7.2,27349,1,Critical,True,False,True,True,True,True,False,False,False,True,True,True,1
27,Masters,3,6.9,7.1,7.3,7.0,39490,2,High,True,False,True,False,True,False,False,False,False,True,True,False,1
43,HighSchool,3,5.3,5.8,5.1,6.2,15637,3,Low,True,True,False,True,False,False,False,False,False,True,False,False,0
44,Bachelors,3,6.0,6.2,6.4,5.4,13002,1,Low,False,True,False,True,False,False,True,True,False,True,True,True,0
48,Bachelors,1,5.0,6.2,5.7,6.3,7613,3,Medium,False,True,True,False,False,False,True,False,False,True,False,True,0
44,HighSchool,0,5.0,6.2,6.3,5.3,13145,1,Medium,True,True,False,False,False,False,False,False,False,True,False,True,0
42,Diploma,3,5.4,5.2,5.1,6.2,13436,2,Low,False,False,True,True,False,True,False,False,False,True,True,True,0
48,HighSchool,3,5.5,5.1,6.2,5.3,13589,2,Low,True,False,False,False,True,False,True,False,False,True,True,False,0
45,HighSchool,1,6.2,6.0,5.7,5.7,12830,1,Medium,True,True,True,True,True,False,True,False,False,False,False,True,0
42,Diploma,2,6.2,5.1,5.9,5.1,27485,4,Medium,False,False,False,True,False,False,False,False,False,True,True,True,0
43,Diploma,1,5.9,5.3,5.1,6.1,13571,3,Low,True,True,True,True,True,True,False,False,False,True,False,True,0
44,HighSchool,1,6.2,5.5,5.7,5.2,7135,1,Low,False,True,False,True,True,False,False,False,True,True,True,False,0
38,HighSchool,1,5.4,5.3,5.6,5.4,22165,3,Medium,True,True,True,False,False,True,True,True,False,True,False,False,0
38,HighSchool,0,6.1,6.2,6.0,5.4,17841,2,Low,False,False,True,True,False,True,False,False,False,True,False,False,0
48,Diploma,2,5.4,6.4,5.8,5.1,20082,3,Medium,False,False,False,False,True,True,False,False,True,True,False,False,0
43,Diploma,3,5.5,6.1,5.8,5.2,17662,2,Medium,False,True,False,False,False,True,True,True,False,True,True,True,0
47,Bachelors,3,5.4,6.0,5.3,5.7,17242,3,Low,True,True,False,False,True,True,False,False,False,True,False,False,0
39,HighSchool,0,5.4,6.2,6.1,5.3,20869,2,Low,False,True,False,False,True,True,False,False,False,True,True,True,0
44,Diploma,3,5.5,5.2,5.8,5.9,11025,2,Low,False,True,False,False,False,False,False,True,False,True,False,True,0
43,Bachelors,3,6.1,5.4,5.7,6.4,10870,4,Low,False,True,True,False,True,True,True,False,False,True,False,False,0
45,Diploma,0,5.4,5.9,5.1,5.5,17186,4,Low,True,True,False,False,False,True,False,False,False,True,False,True,0
38,HighSchool,2,5.2,5.1,6.4,5.1,18066,3,Low,False,True,True,False,False,True,False,False,False,True,True,True,0
41,HighSchool,2,5.4,6.4,5.4,6.0,13530,4,Low,False,False,True,False,False,True,False,False,True,True,False,False,0
45,Diploma,1,5.1,6.4,6.1,5.4,16530,1,Medium,True,False,True,False,True,True,False,False,False,True,False,True,0
41,Diploma,3,5.4,5.8,5.9,6.4,23153,4,Medium,True,True,False,True,True,False,False,False,False,True,False,False,0
42,Diploma,2,5.2,6.2,5.6,6.0,13148,3,Low,False,True,True,False,True,False,False,False,False,True,False,False,0
41,Bachelors,2,6.0,5.0,6.2,5.4,7488,1,Low,False,False,False,True,False,True,True,False,False,True,True,True,0
45,Bachelors,0,5.7,5.6,6.3,6.4,16487,1,Low,False,False,False,True,True,True,False,False,False,True,True,True,0
45,Bachelors,2,5.3,5.2,5.5,5.1,13549,3,Medium,False,False,False,True,False,True,False,False,False,True,False,False,0
42,Diploma,0,6.1,6.4,6.3,6.0,14456,2,Medium,True,False,True,False,False,False,False,False,False,True,True,True,0
41,HighSchool,2,5.5,5.4,6.4,6.3,8203,2,Medium,False,False,False,True,True,False,False,False,False,True,True,False,0
48,HighSchool,1,5.8,5.2,5.3,5.3,5019,3,Medium,False,False,False,False,False,True,True,False,False,True,False,True,0
49,Diploma,2,5.8,5.8,5.3,6.4,18581,2,Low,False,True,False,True,True,True,True,False,False,True,False,False,0
43,Bachelors,0,6.2,5.5,5.5,6.5,12082,4,Medium,False,True,True,False,False,False,False,False,False,True,False,False,0
42,HighSchool,2,5.9,5.9,6.0,5.0,25150,3,Medium,False,False,True,False,False,False,True,False,False,True,True,False,0
39,Bachelors,0,5.7,5.7,5.9,5.6,11185,1,Medium,False,True,True,True,True,True,True,False,False,True,True,True,0
45,Bachelors,1,6.1,6.4,6.4,6.4,22577,3,Medium,True,False,True,True,False,True,True,False,False,True,False,True,0
43,HighSchool,2,6.0,5.7,6.1,6.2,9011,1,Medium,False,True,False,False,True,False,False,False,False,True,False,False,0
43,Diploma,1,6.3,5.5,5.8,5.2,12655,2,Medium,False,True,True,True,False,False,True,False,False,True,False,True,0
40,HighSchool,2,5.2,5.1,5.3,5.8,14033,3,Low,False,False,False,True,False,False,False,False,False,True,True,False,0
48,Bachelors,1,6.2,5.4,5.3,6.1,16945,4,Low,True,True,True,True,False,False,False,False,False,True,True,True,0
48,Bachelors,3,6.3,6.0,6.3,5.7,6792,1,Low,True,True,False,True,False,True,False,False,True,True,False,False,0
48,Diploma,1,5.8,6.5,6.4,5.7,9137,1,Low,True,False,False,True,True,True,False,False,False,True,False,False,0
42,HighSchool,0,5.0,5.2,5.8,5.1,10062,4,Medium,True,True,False,False,False,False,True,False,False,True,True,False,0
41,Bachelors,3,5.1,6.1,5.7,5.8,16815,1,Low,False,False,True,True,True,True,False,False,False,False,True,False,0
47,HighSchool,0,5.3,6.0,6.2,5.3,18915,1,Low,False,False,False,False,False,False,False,False,False,True,False,True,0
38,Diploma,2,6.0,5.6,6.4,5.8,14670,3,Medium,True,True,False,False,False,True,False,False,False,True,False,True,0
39,Diploma,2,5.9,5.9,5.7,6.4,21437,1,Low,False,True,True,False,True,False,False,False,False,True,False,False,0
43,HighSchool,0,5.6,5.6,5.5,5.8,17100,2,Low,True,False,True,True,True,True,False,False,True,True,False,False,0
48,HighSchool,1,6.0,6.1,5.6,6.0,13689,2,Medium,True,False,True,False,False,True,True,False,False,True,True,True,0
43,Bachelors,3,5.8,5.4,5.0,6.4,18062,4,Low,False,True,True,False,True,True,False,False,False,True,True,False,0
44,Diploma,0,6.0,6.0,6.1,5.3,19517,2,Medium,True,False,True,False,True,True,False,False,False,True,False,True,0
45,Bachelors,3,5.5,5.9,6.0,5.8,15315,1,Low,True,True,True,False,True,True,False,False,False,True,True,False,0
48,Diploma,2,5.0,6.2,5.0,5.5,20235,1,Low,False,True,True,False,True,False,True,False,False,True,True,True,0
46,Diploma,3,6.1,6.2,5.9,5.6,7507,3,Medium,True,False,False,False,True,True,True,False,False,True,True,True,0
40,Diploma,0,6.1,6.0,5.4,6.4,24435,3,Low,True,True,True,True,True,False,False,False,False,True,True,True,0
41,Bachelors,1,5.1,5.5,6.4,5.6,16424,4,Medium,True,False,False,False,True,False,True,False,False,True,True,True,0
40,HighSchool,1,6.1,5.3,5.6,5.1,23655,3,Medium,False,True,True,True,True,True,False,True,False,True,False,False,0
43,Bachelors,3,5.9,5.7,5.7,6.4,22608,4,Low,True,True,False,False,False,False,False,False,False,True,True,True,0
43,Diploma,1,5.6,6.5,6.1,5.7,20866,3,Low,False,True,True,False,True,False,False,False,False,True,False,True,0
46,Diploma,3,5.8,6.3,5.2,5.0,16834,2,Low,False,True,False,True,True,False,True,False,False,True,False,False,0
48,HighSchool,0,6.4,5.2,5.7,6.4,14928,4,Low,True,True,False,False,True,False,True,False,False,True,True,True,0
39,Bachelors,2,6.5,6.3,6.0,5.4,5715,1,Medium,True,False,False,True,False,True,False,False,False,True,False,False,0
41,HighSchool,1,6.1,6.4,5.5,5.6,18834,3,Medium,False,False,False,False,True,False,False,False,False,True,True,True,0
49,HighSchool,2,5.3,5.8,6.1,5.6,19408,4,Low,True,False,True,True,True,True,True,False,False,True,False,True,0
44,Bachelors,3,5.6,5.5,5.8,6.4,12021,1,Low,False,True,False,True,True,False,False,False,False,True,True,True,0
46,HighSchool,1,5.7,5.8,5.5,5.3,20525,1,Medium,False,False,True,False,False,False,True,False,False,True,False,True,0
42,Diploma,2,5.1,5.1,6.3,6.1,10419,4,Low,False,False,True,False,False,True,True,False,False,True,True,True,0
43,Bachelors,0,6.1,5.8,5.9,5.2,20200,1,Low,True,True,True,True,False,True,False,False,False,True,True,False,0
38,HighSchool,2,6.0,5.5,6.4,5.8,15370,1,Medium,False,True,False,False,False,False,False,False,False,True,False,True,0
41,HighSchool,1,5.8,5.6,5.3,5.7,21894,4,Low,True,False,True,False,True,False,True,False,False,True,True,True,0
40,Diploma,2,5.7,5.8,5.6,5.4,18942,1,Low,True,False,True,False,False,False,False,False,False,True,True,True,0
40,Diploma,3,5.3,6.1,5.7,6.3,5199,4,Low,True,True,False,True,True,True,False,False,False,True,False,False,0
39,Bachelors,2,5.6,5.0,5.0,6.0,5813,3,Medium,True,False,True,True,False,True,False,False,False,True,False,True,0
41,HighSchool,1,6.5,5.2,6.1,6.5,8254,3,Low,False,False,False,False,True,True,False,False,False,True,True,True,0
38,Diploma,2,6.1,5.6,5.1,5.2,14631,3,Medium,True,True,True,True,False,False,False,False,False,False,True,True,0
49,HighSchool,0,6.0,6.0,5.7,5.8,11995,4,Medium,False,True,False,False,True,False,False,False,False,True,False,True,0
48,Diploma,2,5.6,5.9,5.4,5.4,19882,1,Medium,False,True,False,True,False,False,False,False,False,True,False,True,0
40,HighSchool,1,6.5,5.4,6.1,6.5,22238,2,Low,True,False,False,True,False,False,False,False,False,True,False,False,0
45,Bachelors,2,5.4,5.4,5.8,6.1,16766,3,Medium,False,True,True,True,False,True,True,False,False,True,False,True,0
45,Bachelors,2,5.3,5.2,6.2,5.1,11314,2,Low,False,True,False,True,False,True,False,False,False,True,True,True,0
38,HighSchool,3,5.2,5.9,6.5,6.2,10007,1,Medium,True,True,False,True,False,True,False,False,False,True,True,True,0
48,HighSchool,0,5.7,6.0,6.1,5.5,20978,1,Low,True,False,False,True,True,False,False,False,False,True,False,True,0
46,Diploma,2,5.7,6.3,5.9,5.7,6869,3,Low,True,False,True,False,False,False,False,False,False,True,True,True,0
46,Bachelors,2,6.2,5.1,5.2,5.7,27688,4,Low,False,False,False,False,False,False,False,False,False,True,True,True,0
47,Diploma,3,5.9,5.9,5.5,5.3,19494,3,Medium,True,False,True,True,False,False,False,False,False,True,True,True,0
38,Bachelors,0,5.3,5.0,5.5,5.9,15419,4,Medium,False,True,True,True,True,False,False,False,False,True,True,True,0
44,Bachelors,3,6.0,5.8,5.1,5.5,18951,1,Medium,False,True,True,False,False,False,False,False,False,True,True,False,0
41,HighSchool,1,5.3,5.9,5.2,5.9,5910,3,Medium,False,False,True,False,True,False,False,False,False,True,False,True,0
39,HighSchool,2,5.5,6.0,5.9,5.8,19145,1,Medium,False,True,True,False,True,True,True,False,False,True,False,True,0
38,HighSchool,1,6.2,6.2,5.4,5.7,15639,2,Low,False,False,False,True,True,False,False,False,False,True,False,False,0
47,HighSchool,1,5.2,5.1,5.4,6.1,24013,3,Low,True,False,True,True,False,False,False,False,False,True,False,True,0
42,Diploma,1,6.2,6.0,6.4,6.4,18727,3,Medium,False,False,False,False,True,True,True,False,False,True,False,True,0
42,Bachelors,3,6.0,6.1,6.4,5.6,21908,4,Medium,False,True,True,False,False,True,False,False,False,True,True,False,0
42,Bachelors,2,5.2,6.5,5.5,5.1,9344,2,Low,False,True,True,True,False,True,False,False,False,True,False,True,0
48,Bachelors,0,6.0,5.5,5.3,5.5,18960,1,Medium,False,False,False,True,False,False,True,False,True,True,True,False,0
47,Bachelors,1,6.3,5.1,5.7,6.2,7790,1,Low,True,False,False,True,False,False,False,False,False,True,True,True,0
44,HighSchool,1,5.2,6.4,5.6,5.3,18931,4,Low,False,False,False,True,False,False,False,False,False,True,True,False,0
45,Diploma,2,6.0,5.3,5.4,6.3,14175,4,Low,True,False,True,True,False,True,True,False,False,True,False,True,0
49,HighSchool,0,5.2,5.4,5.7,6.1,19797,1,Medium,False,False,False,False,True,True,True,False,False,True,True,False,0
41,Diploma,0,5.6,5.3,5.6,5.7,7452,1,Low,True,True,False,True,True,False,True,False,False,True,False,False,0
39,HighSchool,3,5.2,5.1,6.4,5.8,5383,3,Low,False,True,False,False,True,True,False,False,False,True,True,True,0
46,HighSchool,2,5.5,6.4,6.0,5.8,17628,1,Low,True,True,False,False,True,False,True,False,False,True,False,True,0
44,HighSchool,2,6.0,5.8,6.0,6.3,5559,4,Low,True,False,True,True,False,True,False,False,False,True,True,False,0
38,Diploma,0,5.6,5.3,5.8,6.2,7578,1,Low,False,True,True,False,True,True,True,False,False,True,False,False,0
38,Diploma,2,5.8,5.9,5.8,5.7,12271,1,Low,True,False,False,False,True,False,True,False,False,True,False,True,0
48,Diploma,1,5.1,5.0,5.4,5.7,27420,4,Low,True,True,True,True,False,True,False,False,True,True,False,True,0
49,Diploma,0,6.2,6.2,6.1,6.1,9395,4,Medium,False,True,False,False,True,True,True,False,False,True,False,True,0
45,Diploma,1,6.4,5.7,5.4,5.4,21077,2,Low,True,True,True,True,True,False,False,False,False,True,False,True,0
41,Diploma,1,5.1,5.4,6.5,5.2,18266,3,Low,True,True,True,True,False,False,False,False,False,True,True,False,0
45,HighSchool,3,6.1,5.7,5.0,5.4,20872,2,Low,False,True,False,False,True,True,False,False,False,True,True,True,0
43,HighSchool,0,5.1,5.5,5.3,5.9,12363,3,Low,True,True,False,True,True,True,False,False,False,True,False,True,0
47,HighSchool,1,5.6,5.2,6.2,6.0,8528,3,Low,True,True,True,True,True,False,True,False,True,False,True,False,0
39,HighSchool,3,5.8,5.6,5.6,5.0,20040,4,Medium,False,False,True,True,False,False,False,False,False,True,True,True,0
49,HighSchool,1,6.2,6.0,6.1,5.8,20791,1,Low,True,True,False,True,True,False,False,False,False,True,False,True,0
44,HighSchool,1,5.4,6.1,5.7,6.0,19678,1,Low,True,True,False,True,False,True,False,False,False,True,True,True,0
40,HighSchool,3,5.1,6.2,5.2,5.8,22346,4,Medium,False,False,False,True,True,True,False,False,False,True,True,True,0
46,HighSchool,0,5.4,6.1,6.2,6.0,20848,4,Low,False,True,False,False,True,False,True,False,False,True,True,False,0
42,Bachelors,0,5.1,5.5,6.4,6.3,15779,3,Low,False,True,False,True,True,True,True,False,False,True,True,True,0
41,HighSchool,2,6.0,5.6,6.4,5.5,18539,4,Low,True,False,False,True,False,False,False,False,False,True,False,True,0
45,Bachelors,1,5.5,5.3,5.3,6.3,16397,2,Low,True,True,False,True,False,True,False,False,False,True,True,True,0
47,Diploma,3,6.0,6.0,5.1,5.8,18397,3,Low,True,True,True,True,True,True,True,False,False,True,False,False,0
39,Bachelors,0,6.4,5.8,6.5,5.5,17489,2,Low,True,True,False,True,False,False,False,False,False,True,False,True,0
43,Bachelors,2,5.4,5.9,6.1,5.9,13069,1,Medium,True,True,True,False,False,False,False,False,False,True,True,False,0
41,Bachelors,0,5.9,5.8,5.3,6.3,18126,2,Low,False,True,True,False,True,True,False,False,False,True,False,False,0
41,Diploma,2,5.0,6.0,6.2,6.4,8922,2,Low,True,False,False,False,False,True,False,False,False,True,True,True,0
42,HighSchool,3,5.3,5.5,6.0,6.1,8458,4,Medium,False,True,True,True,True,True,False,False,False,True,True,True,0
49,HighSchool,0,6.3,5.8,5.1,6.1,20734,1,Medium,True,True,False,True,True,False,False,False,False,True,False,False,0
45,HighSchool,1,5.1,6.2,5.2,5.6,14350,4,Low,False,True,False,False,True,True,False,False,True,True,True,True,0
49,HighSchool,3,5.4,6.1,5.0,5.9,10075,2,Medium,True,False,False,True,True,False,False,False,False,True,True,True,0
49,HighSchool,1,6.4,5.3,5.8,5.2,14514,1,Medium,True,True,True,False,False,True,False,True,False,True,False,True,0
49,Diploma,1,5.4,5.8,5.4,6.1,16837,1,Low,True,False,True,False,True,True,False,False,False,True,True,False,0
41,Bachelors,0,5.6,6.3,5.6,5.9,14377,1,Low,True,False,True,True,True,True,False,False,False,True,True,True,0
49,Bachelors,1,5.6,5.3,6.4,6.5,11652,2,Low,False,False,False,False,True,False,False,True,False,True,True,True,0
49,Bachelors,2,6.3,5.9,5.8,5.1,13866,2,Medium,True,True,False,True,False,False,False,False,False,True,False,True,0
47,Bachelors,0,5.4,6.2,5.8,6.4,11214,2,Medium,False,True,True,True,True,True,True,False,False,True,False,True,0
39,Diploma,0,6.5,6.1,6.1,6.0,19010,2,Low,False,True,False,True,False,False,False,False,True,True,False,True,0
45,Bachelors,0,5.6,5.3,5.7,5.7,18855,3,Medium,True,True,False,True,False,True,True,False,False,True,False,True,0
40,HighSchool,3,6.2,5.6,6.4,5.3,24470,3,Low,True,False,False,True,False,False,False,False,False,True,True,True,0
42,Bachelors,1,5.7,5.1,6.1,5.8,19014,2,Low,False,False,True,True,True,True,False,False,False,True,False,False,0
38,Diploma,1,6.5,6.2,6.4,5.6,8045,3,Low,False,False,False,True,False,False,False,False,False,True,False,True,0
40,HighSchool,1,6.0,5.9,5.4,5.4,5232,3,Medium,True,False,False,False,False,True,True,False,False,True,True,True,0
49,Diploma,1,5.8,5.5,5.1,5.3,15888,3,Low,True,False,False,True,False,False,False,False,False,True,False,True,0
46,HighSchool,0,5.2,5.6,6.3,5.4,11759,3,Low,True,False,True,False,False,True,False,False,False,True,True,False,0
38,Diploma,0,6.0,5.7,5.1,5.6,11323,2,Low,False,True,False,False,True,False,True,False,False,True,False,False,0
48,Bachelors,2,5.5,5.1,5.2,5.4,14643,2,Medium,False,True,False,True,False,False,True,False,True,True,False,False,0
49,Bachelors,0,6.3,6.3,5.6,6.4,8727,2,Low,False,True,False,True,True,False,False,False,False,True,False,True,0
49,Bachelors,3,5.5,5.5,5.5,6.3,6779,1,Low,False,True,True,False,False,True,False,False,False,True,True,True,0
44,Diploma,1,5.6,5.3,5.6,5.6,14592,2,Medium,False,True,True,False,True,False,False,False,False,True,True,True,0
39,Diploma,0,5.3,6.3,5.6,6.4,21695,3,Medium,True,False,False,True,False,False,False,False,False,True,True,True,0
49,Diploma,0,6.3,6.1,5.5,6.2,25285,3,Low,True,True,False,True,False,False,True,False,False,True,True,True,0
39,Diploma,2,5.0,5.8,6.0,5.5,5890,2,Medium,True,True,True,False,False,True,False,False,False,True,True,True,0
46,Diploma,0,5.1,6.4,5.4,6.4,10859,4,Medium,False,False,True,True,False,True,False,False,False,True,False,False,0
41,HighSchool,2,6.3,5.3,6.1,5.5,9539,1,Low,True,False,False,True,False,False,False,False,False,True,False,True,0
41,Bachelors,3,6.4,5.3,5.5,6.4,13736,1,Low,False,True,False,True,True,True,False,False,False,True,True,True,0
44,Diploma,1,6.2,5.6,5.8,5.4,11388,3,Medium,False,False,True,True,False,False,True,False,False,True,False,True,0
41,HighSchool,0,5.2,5.7,6.5,6.0,14499,1,Medium,False,True,False,True,True,True,False,False,False,True,False,True,0
39,Diploma,0,5.7,6.2,6.2,6.1,10932,2,Medium,False,False,False,True,True,True,False,False,False,True,True,True,0
44,HighSchool,3,6.4,5.5,6.2,5.4,6456,3,Low,False,True,False,True,False,False,False,False,False,True,True,True,0
38,HighSchool,0,6.3,5.4,5.6,5.2,5387,2,Low,False,True,False,False,False,False,False,False,False,True,False,True,0
49,HighSchool,1,5.6,6.1,5.4,5.2,6562,2,Medium,False,True,False,True,False,True,False,False,False,True,False,False,0
41,HighSchool,3,6.2,5.6,5.6,5.7,21320,3,Low,True,False,True,True,False,True,False,False,False,True,True,True,0
48,Bachelors,3,6.2,5.1,5.9,6.3,8677,1,Low,True,True,True,True,False,False,False,False,False,True,True,False,0
47,HighSchool,2,6.1,5.9,5.4,6.3,5494,2,Low,False,False,True,False,True,False,False,False,False,True,False,True,0
49,Bachelors,3,5.7,5.7,6.0,5.7,15657,3,Low,False,True,False,False,False,True,False,False,False,True,True,True,0
48,Bachelors,0,5.4,6.2,5.6,5.6,21842,3,Low,False,True,True,True,True,False,True,False,False,True,True,False,0
44,Diploma,2,6.4,5.5,6.1,5.8,13455,1,Medium,True,True,True,True,True,False,True,False,False,True,False,False,0
42,Diploma,2,5.6,6.1,5.4,5.6,8803,4,Medium,False,True,True,False,False,False,False,False,False,True,False,True,0
39,Bachelors,1,5.3,5.3,5.3,5.6,17444,1,Low,True,True,True,True,True,False,False,False,False,True,False,True,0
49,Diploma,0,6.4,6.1,5.3,6.0,10884,4,Low,True,True,False,False,True,False,True,False,False,True,False,True,0
44,Diploma,3,5.5,6.3,5.6,6.0,20174,1,Medium,False,True,False,False,False,False,True,False,True,True,False,False,0
42,Diploma,0,5.5,5.5,6.3,5.2,21631,4,Medium,False,False,True,True,True,False,True,False,False,True,False,False,0
49,HighSchool,3,5.8,5.6,6.3,5.0,10129,3,Medium,False,True,False,True,False,False,False,False,False,True,True,True,0
49,Diploma,1,5.4,6.4,5.6,5.4,25638,3,Medium,True,True,True,False,False,False,False,False,False,True,True,False,0
40,Diploma,2,5.2,6.2,6.2,5.0,19366,1,Medium,True,True,False,True,False,True,False,False,False,True,False,False,0
38,Bachelors,2,5.2,5.2,5.6,6.3,23484,4,Low,False,False,True,False,False,False,False,False,False,True,True,True,0
45,Bachelors,3,5.4,6.3,5.4,5.6,10530,2,Medium,False,False,False,False,True,True,False,False,False,True,False,False,0
38,Bachelors,1,6.2,6.0,5.2,6.4,8149,1,Low,False,False,False,False,True,True,False,False,False,True,False,False,0
43,Diploma,2,5.8,5.9,6.4,6.4,12070,4,Medium,True,True,True,True,True,True,False,False,False,True,False,False,0
45,Bachelors,3,6.2,5.2,5.1,6.5,22692,3,Medium,True,False,True,True,True,False,False,False,False,True,True,False,0
38,HighSchool,0,5.9,5.1,5.7,5.7,15036,2,Low,False,False,True,False,True,False,False,False,False,True,True,True,0
42,Diploma,3,5.8,6.3,5.3,6.0,21745,4,Medium,False,True,False,True,True,True,True,False,True,True,False,False,0
42,Bachelors,0,6.4,5.4,5.1,6.0,15212,4,Medium,False,True,True,True,False,True,True,False,False,True,False,True,0
